id,language,variant,domain,subdomain,task_type,customer_intent,customer_tone,agent_tone,channel,difficulty,instruction,input,output,meta_requires_escalation,meta_contains_pii,meta_synthetic,meta_source_type,intent_classification
lusosupport_pt_000664,pt,pt-PT,telecom,placeholder,response_generation,change_plan,urgent,concise,email,medium,"Responde ao cliente em português de Portugal, com tom concise.",Mensagem do cliente: Estou a usar mais do que o meu plano permite — quero fazer upgrade.,Ficamos disponíveis para ajudar na mudança de plano. A alteração entra em vigor imediatamente. Quer que lhe expliquemos as diferenças entre os planos disponíveis antes de decidir?,False,False,True,template_generated,
lusosupport_pt_000665,pt,pt-PT,subscriptions,placeholder,intent_classification,cancel_subscription,formal,reassuring,web_form,hard,Classifica a intenção do cliente.,Mensagem do cliente: Não necessito mais do serviço e quero proceder ao cancelamento.,"{""intent"": ""cancel_subscription"", ""urgency"": ""low"", ""domain"": ""subscriptions"", ""confidence"": 0.94}",False,False,True,template_generated,
lusosupport_pt_000666,pt,pt-PT,travel,placeholder,faq_answer,booking_change,informal,concise,web_form,medium,Responde à pergunta do cliente.,Mensagem do cliente: Preciso de alterar a data da minha reserva.,"Alterações de reserva são possíveis até [X] horas antes da data marcada, sujeitas a disponibilidade. Algumas tarifas podem incluir taxas de alteração. Para modificar a reserva, aceda à área de cliente ou contacte o suporte.",False,False,True,template_generated,
lusosupport_pt_000668,pt,pt-PT,saas,placeholder,summarization,billing_question,calm,formal,chat,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: A fatura deste mês está mais elevada do que o habitual sem explicação.,O cliente questiona uma cobrança específica na fatura e pede esclarecimento sobre a sua origem.,False,False,True,template_generated,
lusosupport_pt_000669,pt,pt-PT,marketplace,placeholder,email_reply,payment_failure,frustrated,professional,web_form,easy,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: O meu pagamento foi recusado mas não percebo porquê.,"Exmo(a). Sr(a).,

Informamos que o pagamento referente à sua encomenda/serviço não foi processado com sucesso.

As causas mais comuns são dados de cartão incorrectos ou limite insuficiente. Por favor actualize os dados de pagamento através da sua área de cliente ou contacte-nos para outras opções.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000670,pt,pt-PT,telecom,placeholder,email_reply,password_reset,informal,formal,web_form,easy,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Esqueci-me da palavra-passe e preciso de aceder à conta com urgência.,"Caro/a cliente,

Enviámos um e-mail de recuperação de palavra-passe para o endereço registado na sua conta.

Caso não o receba nos próximos minutos, verifique a pasta de spam. Se o problema persistir, podemos repor a palavra-passe manualmente após verificação de identidade.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000671,pt,pt-PT,travel,placeholder,email_reply,escalation_request,formal,formal,email,medium,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Quero apresentar uma queixa formal e falar com a direcção.,"Caro/a cliente,

O seu pedido de escalamento foi recebido e tratado com prioridade máxima.

O supervisor responsável pela sua conta irá contactá-lo/a directamente por telefone hoje. Lamentamos que a situação tenha chegado a este ponto.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000672,pt,pt-PT,ecommerce,placeholder,rewrite_professional,payment_failure,frustrated,formal,email,hard,Reescreve a mensagem de forma profissional.,Mensagem do cliente: O meu pagamento foi recusado mas não percebo porquê.,Venho informar que a tentativa de pagamento referente à encomenda n.º [número] não foi concluída com sucesso. Solicito assistência para identificar a causa e concluir o pagamento.,False,False,True,template_generated,
lusosupport_pt_000674,pt,pt-PT,ecommerce,placeholder,urgency_classification,order_status,frustrated,empathetic,phone_transcript,hard,Classifica a urgência do pedido.,Mensagem do cliente: Queria saber qual é o estado da minha encomenda.,"{""urgency"": ""low"", ""reason"": ""A consulta de estado é de baixa prioridade e pode ser respondida no prazo normal."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000675,pt,pt-PT,ecommerce,placeholder,rewrite_professional,escalation_request,confused,formal,email,hard,Reescreve a mensagem de forma profissional.,Mensagem do cliente: Este problema já dura há demasiado tempo sem resolução — quero escalar.,"Dado que as respostas recebidas não resolveram o problema em questão, solicito formalmente o escalamento do caso para um responsável superior.",False,False,True,template_generated,
lusosupport_pt_000679,pt,pt-PT,travel,placeholder,response_generation,booking_change,frustrated,empathetic,phone_transcript,hard,"Responde ao cliente em português de Portugal, com tom empathetic.",Mensagem do cliente: Houve uma mudança de planos e preciso de modificar os detalhes da reserva.,"Agradecemos o contacto. Para processar a alteração da reserva, precisamos do número de reserva e dos novos dados pretendidos. Note que alterações podem estar sujeitas a taxas dependendo da tarifa contratada.",False,False,True,template_generated,
lusosupport_pt_000680,pt,pt-PT,telecom,placeholder,next_action_suggestion,cancel_subscription,frustrated,concise,chat,medium,Indica os próximos passos.,Mensagem do cliente: Desejo cancelar o plano com efeitos no final do período de faturação.,"1. Informar o cliente sobre o que acontece após o cancelamento (acesso até ao fim do período).
2. Confirmar a intenção de cancelamento.
3. Processar o pedido no sistema.
4. Enviar e-mail de confirmação com resumo.",False,False,True,template_generated,
lusosupport_pt_000681,pt,pt-PT,saas,placeholder,urgency_classification,escalation_request,formal,formal,email,hard,Classifica a urgência do pedido.,Mensagem do cliente: Quero apresentar uma queixa formal e falar com a direcção.,"{""urgency"": ""high"", ""reason"": ""A situação já ultrapassou o tempo aceitável de resolução e requer atenção directa."", ""escalate"": true}",False,False,True,template_generated,
lusosupport_pt_000682,pt,pt-PT,subscriptions,placeholder,email_reply,billing_question,calm,empathetic,chat,hard,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Gostaria de perceber a que se referem alguns itens da minha fatura.,"Exmo(a). Sr(a).,

Agradecemos o seu contacto relativamente à fatura.

Em resposta à sua dúvida, o valor faturado corresponde a [descrição dos itens]. Caso necessite de esclarecimentos adicionais ou identificar algum erro, não hesite em contactar-nos.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000684,pt,pt-PT,subscriptions,placeholder,email_reply,order_status,formal,professional,email,hard,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Podem confirmar se o meu pedido foi processado?,"Caro/a cliente,

Em resposta ao seu pedido de informação, a sua encomenda foi despachada e encontra-se com o transportador. O prazo de entrega estimado é de 2 a 3 dias úteis.

Caso não receba a encomenda nesse prazo, não hesite em contactar-nos.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000686,pt,pt-PT,billing_accounts,placeholder,urgency_classification,payment_failure,frustrated,professional,chat,medium,Classifica a urgência do pedido.,Mensagem do cliente: Recebi uma notificação de falha no pagamento — como posso resolver?,"{""urgency"": ""high"", ""reason"": ""O cliente não consegue efectuar o pagamento — situação de alta prioridade."", ""escalate"": true}",False,False,True,template_generated,
lusosupport_pt_000687,pt,pt-PT,travel,placeholder,intent_classification,duplicate_charge,confused,formal,chat,hard,Classifica a intenção do cliente.,Mensagem do cliente: Foi cobrado o mesmo valor duas vezes.,"{""intent"": ""duplicate_charge"", ""urgency"": ""high"", ""domain"": ""travel"", ""confidence"": 0.94}",False,False,True,template_generated,
lusosupport_pt_000688,pt,pt-PT,marketplace,placeholder,intent_classification,refund_request,formal,professional,chat,hard,Classifica a intenção do cliente.,Mensagem do cliente: Fui cobrado por um serviço que já cancelei — quero o valor de volta.,"{""intent"": ""refund_request"", ""urgency"": ""medium"", ""domain"": ""marketplace"", ""confidence"": 0.84}",False,False,True,template_generated,
lusosupport_pt_000690,pt,pt-PT,subscriptions,placeholder,urgency_classification,delivery_delay,calm,reassuring,email,medium,Classifica a urgência do pedido.,Mensagem do cliente: Ainda não recebi o material que foi enviado há mais de duas semanas.,"{""urgency"": ""medium"", ""reason"": ""A situação requer acompanhamento para evitar escalada de insatisfação."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000692,pt,pt-PT,travel,placeholder,next_action_suggestion,booking_cancellation,formal,professional,chat,medium,Indica os próximos passos.,Mensagem do cliente: Pretendo cancelar a minha reserva.,"1. Verificar as condições de cancelamento da tarifa (reembolsável/não reembolsável).
2. Calcular o valor de reembolso aplicável.
3. Processar o cancelamento.
4. Informar o cliente e processar o reembolso.",False,False,True,template_generated,
lusosupport_pt_000693,pt,pt-PT,telecom,placeholder,next_action_suggestion,duplicate_charge,confused,formal,web_form,hard,Indica os próximos passos.,Mensagem do cliente: Foi cobrado o mesmo valor duas vezes.,"1. Aceder ao histórico de transacções do cliente.
2. Confirmar as duas cobranças pelo mesmo valor/referência.
3. Cancelar ou estornar a transacção duplicada.
4. Enviar comprovativo de reembolso ao cliente.",False,False,True,template_generated,
lusosupport_pt_000697,pt,pt-PT,marketplace,placeholder,email_reply,damaged_item,confused,concise,phone_transcript,medium,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: O produto chegou com defeito visível — quero uma solução.,"Exmo(a). Sr(a).,

Lamentamos que o artigo tenha chegado em mau estado.

Para procedermos à substituição ou reembolso, solicitamos o envio de fotografias do dano e do número de encomenda. Após análise, entraremos em contacto no prazo de 48 horas úteis.

Pedimos desculpa pelo inconveniente.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000699,pt,pt-PT,subscriptions,placeholder,email_reply,cancel_subscription,confused,formal,chat,medium,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Desejo cancelar o plano com efeitos no final do período de faturação.,"Caro/a cliente,

O cancelamento da sua subscrição foi registado conforme solicitado.

O acesso ao serviço mantém-se activo até [data de fim do período]. Não serão efectuadas cobranças adicionais.

Agradecemos a sua preferência e esperamos poder servi-lo/a novamente no futuro.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000700,pt,pt-PT,subscriptions,placeholder,urgency_classification,billing_question,informal,reassuring,phone_transcript,medium,Classifica a urgência do pedido.,Mensagem do cliente: Há um valor na fatura que não reconheço — podem esclarecer?,"{""urgency"": ""medium"", ""reason"": ""O cliente questiona um item da fatura — situação de prioridade média."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000701,pt,pt-PT,ecommerce,placeholder,faq_answer,duplicate_charge,informal,empathetic,chat,hard,Responde à pergunta do cliente.,Mensagem do cliente: Verifiquei que fui debitado em duplicado e quero que o valor seja devolvido.,Cobranças duplicadas são corrigidas mediante verificação. Apresente o extracto bancário ou as referências das transacções ao suporte. O valor cobrado em excesso será reembolsado assim que a duplicação for confirmada.,False,False,True,template_generated,
lusosupport_pt_000702,pt,pt-PT,telecom,placeholder,urgency_classification,payment_failure,frustrated,reassuring,email,easy,Classifica a urgência do pedido.,Mensagem do cliente: O meu pagamento foi recusado mas não percebo porquê.,"{""urgency"": ""high"", ""reason"": ""O bloqueio de pagamento pode resultar em perda de serviço se não for resolvido."", ""escalate"": true}",False,False,True,template_generated,
